,name,f0,type
5559,B559,-0.6544490519034472,B
5560,B560,-0.6457291918227981,B
5561,B561,0.8125838527404181,B
5562,B562,-0.6387760671324547,B
5563,B563,-0.8019710307154551,B
5564,B564,-0.1783041675994066,B
5565,B565,0.7191092257944587,B
5566,B566,0.37887267213656073,B
5567,B567,0.7684708185672633,B
5568,B568,-0.33899730605697176,B
5569,B569,-0.6476699484155852,B
5570,B570,-0.8484339248884225,B
5571,B571,0.09189374088745406,B
5572,B572,-0.689154944459951,B
5573,B573,-0.6283744116512548,B
5574,B574,-0.46575688215706523,B
5575,B575,-0.22108289289363503,B
5576,B576,0.37595290663122793,B
5577,B577,-0.00742782406096687,B
5578,B578,-0.6090035073645403,B
5579,B579,-0.6193160429268174,B
5580,B580,0.516913068578488,B
5581,B581,-0.4529222673791917,B
5582,B582,0.2629085915469278,B
5583,B583,0.9736990316455154,B
5584,B584,-0.6211519423727336,B
5585,B585,-0.6334359321380543,B
5586,B586,-0.40126985350496724,B
5587,B587,-0.19774606159445374,B
5588,B588,-0.6001622334749124,B
5589,B589,-0.4617729908825783,B
5590,B590,0.6105153295180752,B
5591,B591,-0.2666689688154604,B
5592,B592,-0.5963155312932811,B
5593,B593,-0.8569789161830965,B
5594,B594,0.33896923291221626,B
5595,B595,-0.2421427559748981,B
5596,B596,0.8210601155731903,B
5597,B597,0.501135762848743,B
5598,B598,0.23167047168803578,B
5599,B599,-0.8150768310544176,B
5600,B600,0.4244914104068136,B
5601,B601,-0.4561439202063733,B
5602,B602,0.8239064689299569,B
5603,B603,-0.8697410050697034,B
5604,B604,-0.33526778459237083,B
5605,B605,-0.9240635005524338,B
5606,B606,-0.37767512721368157,B
5607,B607,-0.6560573772648528,B
5608,B608,0.7694763719566056,B
5609,B609,0.0698752941695473,B
5610,B610,0.5136489543443383,B
5611,B611,0.09965919092668174,B
5612,B612,-0.6539498349005262,B
5613,B613,0.3027708299946599,B
5614,B614,-0.2330423024321584,B
5615,B615,-0.13327306353060964,B
5616,B616,0.7221606107868777,B
5617,B617,-0.42354125848368196,B
5618,B618,0.06864339019484911,B
5619,B619,-0.5700007713973705,B
5620,B620,-0.29957166148896297,B
5621,B621,-0.06654088854048368,B
5622,B622,-0.5066883769498152,B
5623,B623,0.34987743358800305,B
5624,B624,0.5780692387577151,B
5625,B625,-0.6934791037914401,B
5626,B626,0.40244204921841553,B
5627,B627,0.7212602969155415,B
5628,B628,-0.5445821475003694,B
5629,B629,0.4357097117740465,B
5630,B630,-0.7610692353143502,B
5631,B631,0.8977665404670063,B
5632,B632,0.1886868571037641,B
5633,B633,-0.2334038130620566,B
5634,B634,-0.413046515448964,B
5635,B635,-0.01639801144251951,B
5636,B636,-0.42573448198665376,B
5637,B637,0.36351135942127,B
5638,B638,-0.08859762159313278,B
5639,B639,0.4318339849865198,B
5640,B640,-0.6790002184884818,B
5641,B641,0.826478770215912,B
5642,B642,-0.37737096859487496,B
5643,B643,-0.08554319571614522,B
5644,B644,-0.4609386369726587,B
5645,B645,0.7297279170911228,B
5646,B646,-0.40754763174231523,B
5647,B647,-0.3111645091869484,B
5648,B648,0.45255841264550223,B
5649,B649,0.6952356399260082,B
5650,B650,0.10355240722575498,B
5651,B651,-0.4166078149351291,B
5652,B652,-0.4729527223850347,B
5653,B653,-0.9981126198277754,B
5654,B654,-0.4553302563266104,B
5655,B655,-0.9731471685566704,B
5656,B656,-0.27577956252620694,B
5657,B657,-0.1122589770843101,B
5658,B658,-0.05957943697804624,B
5659,B659,-0.7720366167048229,B
5660,B660,0.06030244240758109,B
5661,B661,-0.2123356222280306,B
5662,B662,-0.43931854395021297,B
5663,B663,0.5910739667029339,B
5664,B664,0.3811948623911301,B
5665,B665,0.7258612259198371,B
5666,B666,0.21938608765171197,B
5667,B667,0.24787196410106271,B
5668,B668,0.8213077644297078,B
5669,B669,-0.15990078778389294,B
5670,B670,0.6747308733138586,B
5671,B671,-0.7628429073521465,B
5672,B672,0.31877101834007093,B
5673,B673,0.8339326986318585,B
5674,B674,-0.6843866723608696,B
5675,B675,0.35874770093368635,B
5676,B676,-0.35865953333113065,B
5677,B677,-0.5555357388974369,B
5678,B678,-0.5874014093362301,B
5679,B679,-0.8788254856330493,B
5680,B680,-0.12260459604670704,B
5681,B681,-0.8735744526663172,B
5682,B682,-0.8442156307339397,B
5683,B683,0.4002661037837698,B
5684,B684,0.809051880730475,B
5685,B685,0.2188621204135246,B
5686,B686,-0.16147059282949527,B
5687,B687,0.7876323818019824,B
5688,B688,-0.24761706338846556,B
5689,B689,0.8320394096051469,B
5690,B690,-0.261660119205426,B
5691,B691,0.8835954852229888,B
5692,B692,0.9137851511641604,B
5693,B693,0.20589186439709461,B
5694,B694,0.21037944471211723,B
5695,B695,0.8826435284629903,B
5696,B696,-0.559263776404896,B
5697,B697,0.6928912948280335,B
5698,B698,0.316301788678669,B
5699,B699,0.5092504338056343,B
5700,B700,-0.798989462163499,B
5701,B701,0.4222123847005004,B
5702,B702,0.17886253380388495,B
5703,B703,-0.41517457762668775,B
5704,B704,-0.6933962106421316,B
5705,B705,0.5383397584684395,B
5706,B706,-0.8135577050339324,B
5707,B707,-0.8954238390984093,B
5708,B708,-0.40693692324632735,B
5709,B709,0.5120092555273532,B
5710,B710,0.7489886042427838,B
5711,B711,0.34540768983507597,B
5712,B712,0.5423523743214083,B
5713,B713,-0.30121782549603715,B
5714,B714,0.4473978550750377,B
5715,B715,-0.05213487685121376,B
5716,B716,0.757614813966635,B
5717,B717,0.1369633382648432,B
5718,B718,0.42630492391311625,B
5719,B719,-0.4093311050045949,B
5720,B720,0.23550504008464457,B
5721,B721,-0.16061367246772895,B
5722,B722,-0.7858423720216985,B
5723,B723,0.7246109863344519,B
5724,B724,0.0012131038678406814,B
5725,B725,0.9040481875375941,B
5726,B726,-0.7732312236357155,B
5727,B727,-0.7348829438812476,B
5728,B728,0.6734369767794957,B
5729,B729,0.48885057115873987,B
5730,B730,0.6710977589291058,B
5731,B731,-0.2918414284506523,B
5732,B732,-0.7424223484462134,B
5733,B733,-0.8199740965648452,B
5734,B734,-0.7120729231900438,B
5735,B735,0.7198274520029615,B
5736,B736,0.15473883491761464,B
5737,B737,0.44217684861022666,B
5738,B738,0.3227569918692601,B
5739,B739,0.9112637701791966,B
5740,B740,0.29085849911918205,B
5741,B741,0.7764666547777166,B
5742,B742,0.13006962218165885,B
5743,B743,-0.4241476026595965,B
5744,B744,-0.0124393920520669,B
5745,B745,0.30444673196108285,B
5746,B746,-0.00140494806058733,B
5747,B747,0.29634436933646713,B
5748,B748,0.6813551546565715,B
5749,B749,0.3633866913233552,B
5750,B750,-0.8123101233095811,B
5751,B751,0.26804048887662457,B
5752,B752,-0.36182095097207734,B
5753,B753,0.7242695272396278,B
5754,B754,0.10879861604382746,B
5755,B755,0.5995584717492317,B
5756,B756,-0.36094628303290843,B
5757,B757,0.9053050103262221,B
5758,B758,0.6034912587143049,B
5759,B759,-0.6760206310270227,B
5760,B760,0.2689842215240972,B
5761,B761,0.13551516998133706,B
5762,B762,-0.5592740422580988,B
5763,B763,0.7027416654780687,B
5764,B764,-0.31976348337249605,B
5765,B765,-0.6829005271306736,B
5766,B766,-0.3455650772310792,B
5767,B767,-0.23191673929168877,B
5768,B768,-0.12818739583290473,B
5769,B769,0.11395087854117492,B
5770,B770,-0.42936032326655527,B
5771,B771,0.5295614050108504,B
5772,B772,-0.8725200860401454,B
5773,B773,-0.7621385834319492,B
5774,B774,0.6080914790593881,B
5775,B775,0.30706285780586673,B
5776,B776,-0.29837689321243266,B
5777,B777,-0.12092322848926051,B
5778,B778,0.5091841478952437,B
5779,B779,0.8686214609910954,B
5780,B780,-0.601529506661203,B
5781,B781,0.2672994034447973,B
5782,B782,-0.4699766594729695,B
5783,B783,-0.7419957799544161,B
5784,B784,-0.7104790921199522,B
5785,B785,0.6932190962713112,B
5786,B786,-0.7111528791430819,B
5787,B787,0.6009367998614148,B
5788,B788,-0.6148133918381762,B
5789,B789,-0.9535039891323986,B
5790,B790,0.6773682791331095,B
5791,B791,0.6199658534541068,B
5792,B792,0.29985524112336437,B
5793,B793,-0.6796952475976135,B
5794,B794,-0.15467771967988053,B
5795,B795,0.9906305588282216,B
5796,B796,-0.3179216573010861,B
5797,B797,0.22361195798209432,B
5798,B798,0.05074195029344475,B
5799,B799,0.3240162815311023,B
5800,B800,-0.7212477704975788,B
5801,B801,0.359183779253079,B
5802,B802,-0.11610896428380713,B
5803,B803,-0.5995099331280402,B
5804,B804,0.49635111535876786,B
5805,B805,0.09977109959681951,B
5806,B806,0.11899564968331577,B
5807,B807,0.9896168101111027,B
5808,B808,-0.7670356671656693,B
5809,B809,0.867121251530431,B
5810,B810,-0.6411386743568463,B
5811,B811,-0.912962957913984,B
5812,B812,0.1441174882346552,B
5813,B813,0.5065135454880574,B
5814,B814,0.9329791862591426,B
5815,B815,-0.35707763108615453,B
5816,B816,0.0804485310263765,B
5817,B817,-0.44836302194183775,B
5818,B818,-0.059901923086536524,B
5819,B819,0.652840685333913,B
5820,B820,-0.12866193765971912,B
5821,B821,-0.21802086637186324,B
5822,B822,-0.3748043127082734,B
5823,B823,0.6774076614076467,B
5824,B824,-0.33355020252869694,B
5825,B825,-0.024786061455086994,B
5826,B826,0.5251448245166987,B
5827,B827,0.6852581681693424,B
5828,B828,-0.9835634547194725,B
5829,B829,-0.6771253612856152,B
5830,B830,-0.42072713235854553,B
5831,B831,0.7636425382611316,B
5832,B832,0.14489427398718124,B
5833,B833,-0.8217361073571054,B
5834,B834,0.3443527064449352,B
5835,B835,0.9152554422804329,B
5836,B836,-0.6801245067742061,B
5837,B837,0.7358617435546424,B
5838,B838,0.275213201589096,B
5839,B839,-0.09553237374818191,B
5840,B840,0.8417095357601498,B
5841,B841,-0.11233912884169439,B
5842,B842,0.31640662485491666,B
5843,B843,0.14807002041265815,B
5844,B844,-0.4411431370652734,B
5845,B845,0.45616800112390976,B
5846,B846,0.8175627714415092,B
5847,B847,-0.361759691522189,B
5848,B848,0.3069691581306162,B
5849,B849,-0.04887180087710252,B
5850,B850,0.11734956993720136,B
5851,B851,0.03113151489574384,B
5852,B852,-0.1390526723069727,B
5853,B853,-0.6989425032066778,B
5854,B854,0.37372663992642674,B
5855,B855,-0.1669877564682225,B
5856,B856,-0.9982214579279594,B
5857,B857,-0.8577682461465277,B
5858,B858,0.30691519033706083,B
5859,B859,-0.5759831065355168,B
5860,B860,0.4237313580989328,B
5861,B861,-0.5246458513311123,B
5862,B862,0.9828388114446374,B
5863,B863,0.31008749136095015,B
5864,B864,0.6855227134357929,B
5865,B865,-0.30407128901857083,B
5866,B866,0.2557992543282619,B
5867,B867,-0.275639992534382,B
5868,B868,-0.39569645466808323,B
5869,B869,0.494056670970761,B
5870,B870,-0.5332802957167337,B
5871,B871,0.3330578027555382,B
5872,B872,-0.4749886176529845,B
5873,B873,0.22039773727023015,B
5874,B874,0.6372056778446429,B
5875,B875,0.35865317762277127,B
5876,B876,0.408664850432932,B
5877,B877,-0.0923930366485477,B
5878,B878,-0.327570830236084,B
5879,B879,0.08858813528654275,B
5880,B880,-0.7298381444749076,B
5881,B881,-0.02736760894293999,B
5882,B882,-0.8343077427442227,B
5883,B883,-0.6755008131309646,B
5884,B884,-0.8255279310721455,B
5885,B885,0.2459658720736555,B
5886,B886,0.19739050056617136,B
5887,B887,0.3499390311755648,B
5888,B888,-0.7083764743653875,B
5889,B889,0.4546367289256499,B
5890,B890,-0.6354275836438987,B
5891,B891,0.4835270917139278,B
5892,B892,-0.9303598604872207,B
5893,B893,0.08817476970715843,B
5894,B894,0.11633357508502096,B
5895,B895,-0.7659416540976356,B
5896,B896,0.2951661775425427,B
5897,B897,0.18878776065679914,B
5898,B898,-0.5048868925847949,B
5899,B899,0.2105905778690158,B
5900,B900,-0.6729805834936995,B
5901,B901,0.5615211205650623,B
5902,B902,-0.9404485737306849,B
5903,B903,-0.24558239923084857,B
5904,B904,-0.9691302482085102,B
5905,B905,0.43864647131637957,B
5906,B906,-0.21139237123257582,B
5907,B907,-0.09029522048420757,B
5908,B908,0.8725084333168176,B
5909,B909,-0.25183859079350324,B
5910,B910,-0.5554921377801556,B
5911,B911,0.31811876628735036,B
5912,B912,0.9336202768890971,B
5913,B913,0.5433578507035852,B
5914,B914,0.21395859138738071,B
5915,B915,0.6919247071329446,B
5916,B916,0.677649458795035,B
5917,B917,0.9629928116125366,B
5918,B918,-0.38738713169174965,B
5919,B919,0.5316511438466622,B
5920,B920,0.7216528229176107,B
5921,B921,0.019751343599359927,B
5922,B922,-0.7078263819985793,B
5923,B923,0.7609983160688714,B
5924,B924,-0.23507408767009874,B
5925,B925,-0.17346048864850339,B
5926,B926,-0.6882348635545663,B
5927,B927,0.26579568523390207,B
5928,B928,0.3594695255103124,B
5929,B929,-0.859002119950786,B
5930,B930,0.3442091749053078,B
5931,B931,0.07993014582075042,B
5932,B932,0.05654214190170759,B
5933,B933,0.5878748577953088,B
5934,B934,-0.7049302415398468,B
5935,B935,-0.5182264533224332,B
5936,B936,0.33359741870401405,B
5937,B937,-0.9773262294617178,B
5938,B938,0.7167440763935367,B
5939,B939,0.7944648688625808,B
5940,B940,0.49338278191999363,B
5941,B941,-0.38562014299788205,B
5942,B942,0.8547408106629548,B
5943,B943,-0.13397149123079055,B
5944,B944,0.04669499096482288,B
5945,B945,-0.8949434546317865,B
5946,B946,0.07455913106740164,B
5947,B947,-0.644127678697592,B
5948,B948,-0.18275404463054756,B
5949,B949,-0.4413885593955873,B
5950,B950,0.613585525113022,B
5951,B951,0.37679928411806274,B
5952,B952,0.1750020962352783,B
5953,B953,-0.9525114518825013,B
5954,B954,0.5149750901204473,B
5955,B955,0.7207090321068579,B
5956,B956,0.3539220216000263,B
5957,B957,0.5684389082146486,B
5958,B958,0.531051738428832,B
5959,B959,-0.8112994865327889,B
5960,B960,0.45057067755809044,B
5961,B961,-0.9458890636831292,B
5962,B962,0.05238750544690873,B
5963,B963,-0.02447421352257706,B
5964,B964,-0.32299037129043273,B
5965,B965,-0.9063870566349597,B
5966,B966,-0.47411003400287566,B
5967,B967,-0.26314354480723323,B
5968,B968,-0.38931221273790473,B
5969,B969,-0.8782810824341467,B
5970,B970,0.09725975600884285,B
5971,B971,-0.2051995766408221,B
5972,B972,-0.4282677093955851,B
5973,B973,0.8862181787145678,B
5974,B974,0.9782722834668396,B
5975,B975,0.5503431246793227,B
5976,B976,-0.004636267280733408,B
5977,B977,0.2942355964281125,B
5978,B978,-0.34561915100008345,B
5979,B979,0.9803468515390987,B
5980,B980,-0.19584912802833854,B
5981,B981,0.9342663017306703,B
5982,B982,-0.14103233582168961,B
5983,B983,-0.4470123678576048,B
5984,B984,0.12290686765815395,B
5985,B985,0.040205906510270895,B
5986,B986,0.5363782475004182,B
5987,B987,0.02906617467577166,B
5988,B988,-0.7123952299813514,B
5989,B989,0.6059054563392781,B
5990,B990,-0.4657167502852839,B
5991,B991,0.12434564311023055,B
5992,B992,-0.7755648380888212,B
5993,B993,-0.29115353663408894,B
5994,B994,-0.4254305917275838,B
5995,B995,-0.28353165370594846,B
5996,B996,-0.5095983768627135,B
5997,B997,-0.09868912790571072,B
5998,B998,-0.1868574651535373,B
5999,B999,0.5837455047475679,B
6000,B1000,0.4175623785809295,B
6001,B1001,0.6469463356158907,B
6002,B1002,-0.9609444518965549,B
6003,B1003,-0.4019083364280245,B
6004,B1004,-0.10704756820593797,B
6005,B1005,0.6988269972739152,B
6006,B1006,-0.5739327871407516,B
6007,B1007,0.47649792111777534,B
6008,B1008,-0.3647046335475568,B
6009,B1009,0.897730862471956,B
6010,B1010,-0.712548047919972,B
6011,B1011,-0.9257491282735943,B
6012,B1012,0.015994273568036288,B
6013,B1013,0.20239576538773374,B
6014,B1014,0.8888658541835712,B
6015,B1015,0.7255167456799425,B
6016,B1016,-0.5439417556401478,B
6017,B1017,-0.010703654627883141,B
6018,B1018,-0.21336529978800756,B
6019,B1019,0.9377012047689703,B
6020,B1020,-0.9958694172412001,B
6021,B1021,0.9818478496013447,B
6022,B1022,-0.6505087543807397,B
6023,B1023,0.7928702841096236,B
6024,B1024,0.44401044610042173,B
6025,B1025,0.4377056145150726,B
6026,B1026,0.2209358020859411,B
6027,B1027,-0.7581409033821878,B
6028,B1028,0.5075544318357159,B
6029,B1029,0.5019008536321161,B
6030,B1030,-0.3100646217286309,B
6031,B1031,0.10569118577937542,B
6032,B1032,0.9395869096014351,B
6033,B1033,0.922029742315065,B
6034,B1034,0.8033316002117634,B
6035,B1035,0.47759050567628925,B
6036,B1036,0.3427549175857927,B
6037,B1037,0.37192067347265967,B
6038,B1038,0.8888313832267543,B
6039,B1039,0.8379138654657252,B
6040,B1040,-0.6217865988731011,B
6041,B1041,-0.4443933883110527,B
6042,B1042,0.8169458896531048,B
6043,B1043,0.9717927201194472,B
6044,B1044,-0.5034517695769418,B
6045,B1045,0.12207673290425403,B
6046,B1046,-0.56212651987569,B
6047,B1047,-0.15764917991614324,B
6048,B1048,0.6222369371463139,B
6049,B1049,0.6458422849768894,B
6050,B1050,-0.2758062270560466,B
6051,B1051,0.9935675486453697,B
6052,B1052,0.3226422513535596,B
6053,B1053,0.3139155111808545,B
6054,B1054,-0.6319075654448436,B
6055,B1055,0.07473510416509344,B
6056,B1056,-0.1996756846152392,B
6057,B1057,-0.6329534463410265,B
6058,B1058,0.8144221004523406,B
6059,B1059,-0.19582326420248752,B
6060,B1060,-0.010520600393394197,B
6061,B1061,0.3085521541000611,B
6062,B1062,-0.49558716596946195,B
6063,B1063,0.054961920241405116,B
6064,B1064,0.9567157667505877,B
6065,B1065,-0.9896627735439896,B
6066,B1066,0.9351035765832081,B
6067,B1067,-0.30295735692391434,B
6068,B1068,0.1104833480741394,B
6069,B1069,-0.9993692104790606,B
6070,B1070,0.627200196910479,B
6071,B1071,0.38128343984912894,B
6072,B1072,-0.06940732980538633,B
6073,B1073,0.9308417651611811,B
6074,B1074,-0.2635800717199963,B
6075,B1075,-0.539926758228477,B
6076,B1076,-0.346094734653432,B
6077,B1077,-0.47936993929804217,B
6078,B1078,0.5939755910670326,B
6079,B1079,-0.8568230164344082,B
6080,B1080,-0.8538793784361123,B
6081,B1081,-0.2129036002312501,B
6082,B1082,0.9541033434493995,B
6083,B1083,-0.8314330331998456,B
6084,B1084,0.5099059119898877,B
6085,B1085,0.17707832321473882,B
6086,B1086,-0.9178234995639485,B
6087,B1087,-0.934853113799403,B
6088,B1088,0.6763584902685913,B
6089,B1089,0.5137228334677415,B
6090,B1090,-0.11587123019753598,B
6091,B1091,-0.9789753178301104,B
6092,B1092,-0.7031697799206587,B
6093,B1093,0.8680453836322275,B
6094,B1094,-0.8602842993832012,B
6095,B1095,0.058321855651012555,B
6096,B1096,0.8968460459311096,B
6097,B1097,0.6857599895422708,B
6098,B1098,-0.5804918165952484,B
6099,B1099,0.9028640204709197,B
6100,B1100,-0.6856989880254347,B
6101,B1101,-0.7025321786046193,B
6102,B1102,0.8434044553076709,B
6103,B1103,-0.046505614326602274,B
6104,B1104,0.9048858973919316,B
6105,B1105,-0.446124165154431,B
6106,B1106,-0.7004075532679526,B
6107,B1107,0.18902055316169086,B
6108,B1108,0.6017591771905433,B
6109,B1109,0.6826096389344549,B
6110,B1110,0.41267617156062375,B
6111,B1111,-0.6244654514615104,B
6112,B1112,-0.29875152717451825,B
6113,B1113,0.03204348265089507,B
6114,B1114,-0.9497834308787358,B
6115,B1115,-0.9055852356447209,B
6116,B1116,0.849227740652762,B
6117,B1117,0.7346314830792997,B
6118,B1118,0.6940582974288894,B
6119,B1119,0.4252955556159894,B
6120,B1120,0.10784303416487484,B
6121,B1121,-0.5838311226215342,B
6122,B1122,0.2802186704339882,B
6123,B1123,0.8078458742149226,B
6124,B1124,-0.9435262106958664,B
6125,B1125,0.702257176576639,B
6126,B1126,0.8621821282154152,B
6127,B1127,0.38552828017140417,B
6128,B1128,-0.4591516296827345,B
6129,B1129,0.6309525052803784,B
6130,B1130,-0.12560576225755904,B
6131,B1131,-0.8094778883647311,B
6132,B1132,-0.8194042744764671,B
6133,B1133,-0.9107572402788289,B
6134,B1134,-0.6797168453869467,B
6135,B1135,0.7620023666880529,B
6136,B1136,0.6535265395357299,B
6137,B1137,0.299533971809675,B
6138,B1138,0.19269029211328204,B
6139,B1139,0.9406751986788322,B
6140,B1140,-0.113064208241626,B
6141,B1141,0.6920044620469599,B
6142,B1142,-0.6869684749804823,B
6143,B1143,-0.08629762009530006,B
6144,B1144,-0.27255735630791933,B
6145,B1145,0.5182360267523205,B
6146,B1146,0.8008076391132124,B
6147,B1147,0.30890340968344665,B
6148,B1148,-0.3433185729025072,B
6149,B1149,-0.20521022254113674,B
6150,B1150,0.4793978323393926,B
6151,B1151,-0.5624806032617939,B
6152,B1152,0.9048188801670687,B
6153,B1153,0.8640198789912732,B
6154,B1154,0.7736038759688812,B
6155,B1155,-0.6792070109361512,B
6156,B1156,0.4829108485131135,B
6157,B1157,0.6097618739937081,B
6158,B1158,-0.014958769069699285,B
6159,B1159,-0.12941967095992712,B
6160,B1160,0.7124654139081081,B
6161,B1161,0.05623960348999635,B
6162,B1162,0.16169988481826514,B
6163,B1163,0.8951465735057687,B
6164,B1164,0.9731614113287308,B
6165,B1165,0.15278534620779527,B
6166,B1166,0.42419717288002645,B
6167,B1167,0.5929709647211627,B
6168,B1168,-0.43230050545833,B
6169,B1169,-0.9654247676311078,B
6170,B1170,-0.4380205560867878,B
6171,B1171,0.8324292948461436,B
6172,B1172,-0.5106986663312703,B
6173,B1173,-0.13585969751223703,B
6174,B1174,0.07105147225357511,B
6175,B1175,0.9948409683381794,B
6176,B1176,0.32292534491229885,B
6177,B1177,0.8461285915447547,B
6178,B1178,0.26448322982198413,B
6179,B1179,-0.9546126172746652,B
6180,B1180,-0.03795898412296683,B
6181,B1181,0.34027072411118375,B
6182,B1182,0.8877250950959523,B
6183,B1183,0.04107448113772705,B
6184,B1184,0.399510334449489,B
6185,B1185,0.7562374075822229,B
6186,B1186,-0.043766608200840995,B
6187,B1187,-0.049851038703209394,B
6188,B1188,-0.4930060266200207,B
6189,B1189,0.8651236173272303,B
6190,B1190,0.23272510924109935,B
6191,B1191,-0.6593741102473107,B
6192,B1192,-0.21613713237256738,B
6193,B1193,0.06391915649633084,B
6194,B1194,0.24195692649690503,B
6195,B1195,0.6931844455103875,B
6196,B1196,0.23463460757912835,B
6197,B1197,-0.26491137837976075,B
6198,B1198,-0.1534140965570756,B
6199,B1199,-0.7049306756228131,B
6200,B1200,0.6616283974158708,B
6201,B1201,-0.31052432202003977,B
6202,B1202,-0.7709728146604704,B
6203,B1203,-0.6776860059723149,B
6204,B1204,-0.6127996051793296,B
6205,B1205,0.16195814546291865,B
6206,B1206,0.8227108953956719,B
6207,B1207,0.028145274585488433,B
6208,B1208,-0.3231560567342582,B
6209,B1209,-0.49788834032009466,B
6210,B1210,0.3158993587737824,B
6211,B1211,-0.7041418681457794,B
6212,B1212,-0.015787009395884732,B
6213,B1213,-0.314149301605384,B
6214,B1214,-0.9463454812870049,B
6215,B1215,-0.5770633165201062,B
6216,B1216,0.5095650668601142,B
6217,B1217,0.8403036557277348,B
6218,B1218,0.475580988756628,B
6219,B1219,-0.3857418472627907,B
6220,B1220,0.26016363259833675,B
6221,B1221,-0.23346728772692105,B
6222,B1222,-0.9686273487662718,B
6223,B1223,-0.9141963684736314,B
6224,B1224,0.08115635587738246,B
6225,B1225,0.8135321688201089,B
6226,B1226,-0.7212140910144227,B
6227,B1227,-0.9973164773257537,B
6228,B1228,-0.7185791546608065,B
6229,B1229,-0.12337421181280295,B
6230,B1230,-0.5866923224512088,B
6231,B1231,-0.1684700978732825,B
6232,B1232,-0.6328162540391138,B
6233,B1233,-0.6054284907219916,B
6234,B1234,-0.4858569822501939,B
6235,B1235,-0.06892329500761751,B
6236,B1236,0.9817667967263819,B
6237,B1237,0.626524162895397,B
6238,B1238,0.571994121060732,B
6239,B1239,-0.01867363084733875,B
6240,B1240,0.07746408647554737,B
6241,B1241,0.578942995552358,B
6242,B1242,0.2514849030895414,B
6243,B1243,-0.7583564861962704,B
6244,B1244,-0.07768484918259166,B
6245,B1245,-0.7582672797171062,B
6246,B1246,0.5469630657791575,B
6247,B1247,-0.8267728433167862,B
6248,B1248,0.10737577358296724,B
6249,B1249,0.5898842044856902,B
6250,B1250,-0.13859689600252656,B
6251,B1251,0.14049083887906377,B
6252,B1252,-0.5953955197719611,B
6253,B1253,0.2683121147481162,B
6254,B1254,-0.37848705788304327,B
6255,B1255,-0.852818613578548,B
6256,B1256,-0.13406937092930193,B
6257,B1257,0.6268744575827772,B
6258,B1258,0.43580454760243104,B
6259,B1259,-0.8596134061316218,B
6260,B1260,-0.9857599184456036,B
6261,B1261,-0.032261209836049964,B
6262,B1262,0.7362333537325083,B
6263,B1263,-0.3064207884636041,B
6264,B1264,-0.07535011451836304,B
6265,B1265,0.7086156896035831,B
6266,B1266,-0.8727543426909874,B
6267,B1267,0.7058118105904054,B
6268,B1268,-0.39404606901812045,B
6269,B1269,-0.4997216541755305,B
6270,B1270,0.6773704704060164,B
6271,B1271,0.059739863001844196,B
6272,B1272,0.4244284571462851,B
6273,B1273,-0.3322544257750657,B
6274,B1274,0.8307775878247232,B
6275,B1275,0.9323112380006489,B
6276,B1276,-0.2630703903428744,B
6277,B1277,-0.674191223857034,B
6278,B1278,-0.9333056687921351,B
6279,B1279,0.07567025817095341,B
6280,B1280,-0.8317386489648166,B
6281,B1281,-0.20439010426735016,B
6282,B1282,-0.04613598461359336,B
6283,B1283,0.5398027660334359,B
6284,B1284,0.2050960533327275,B
6285,B1285,-0.90643198856509,B
6286,B1286,-0.1253269766117171,B
6287,B1287,-0.5070069900504006,B
6288,B1288,-0.9322121914467796,B
6289,B1289,-0.4796920655075916,B
6290,B1290,0.27759336369986,B
6291,B1291,-0.5201049091836167,B
6292,B1292,-0.591738685264398,B
6293,B1293,-0.6463398574884158,B
6294,B1294,0.38912997094127966,B
6295,B1295,-0.10544789310564462,B
6296,B1296,-0.14846261877951794,B
6297,B1297,-0.8914905916898563,B
6298,B1298,0.6214194406068789,B
6299,B1299,0.6620716435983858,B
6300,B1300,0.03409611828607839,B
6301,B1301,0.5137099900880153,B
6302,B1302,-0.8023281718118804,B
6303,B1303,0.7212332680922775,B
6304,B1304,0.10735421531158784,B
6305,B1305,0.09289849032899622,B
6306,B1306,0.836731825489758,B
6307,B1307,0.8929512294317441,B
6308,B1308,0.13241130755905406,B
6309,B1309,0.35327736412894706,B
6310,B1310,-0.8269113799050407,B
6311,B1311,0.06250978027637522,B
6312,B1312,-0.6629180935665435,B
6313,B1313,-0.46878391090766214,B
6314,B1314,0.30525763537871264,B
6315,B1315,-0.008006661290735906,B
6316,B1316,-0.11189308997619918,B
6317,B1317,0.2077680464479008,B
6318,B1318,-0.42517309483348975,B
6319,B1319,0.6820054731851075,B
6320,B1320,-0.9193877218105599,B
6321,B1321,-0.2692631005219226,B
6322,B1322,0.8144933079956709,B
6323,B1323,0.5420130861279688,B
6324,B1324,0.3100955050066103,B
6325,B1325,0.5477273036144406,B
6326,B1326,-0.9021727707194884,B
6327,B1327,0.460146644644859,B
6328,B1328,0.8343159175489356,B
6329,B1329,0.9809845379726883,B
6330,B1330,0.6699143220525938,B
6331,B1331,0.9051239801597544,B
6332,B1332,-0.03444304378284513,B
6333,B1333,0.2827309706924539,B
6334,B1334,0.6954808765511573,B
6335,B1335,-0.9943622706561766,B
6336,B1336,0.4748808039116359,B
6337,B1337,0.2979671661620915,B
6338,B1338,-0.7310111197172144,B
6339,B1339,-0.6808016225140776,B
6340,B1340,0.652185880208564,B
6341,B1341,0.9029263835755272,B
